task_type,input_text,aux_text,label
TONE_POLARITY,This is a typical Amanda Quick novel. Only a few of her books did I not throughly enjoy. The Paid Companion was an excellent and enjoyable read.,,1.0
TONE_FORMALITY,(3) A person who violates this section is guilty of a felony.,,0.9043478260869565
TONE_FORMALITY,"I just wanted you to know that although $1 million doesn't buy much media, it is an enormous amount to spend on a public relations campaign, and a well - executed grassroots campaign combined with continuing to air the spots through public service announcements and the national ""Truth"" buy, should be able to carry the momentum until the state has some additional dollars to spend.",,0.4869565217391304
TONE_POLARITY,"A comic nightmare of black-magical realism, Geoffrey Cain's The Wards Of St. Dymphna chronicles the exploits of Brian McCorley through the Dantean labyrinths of the unconscious as it spills out onto the streets and into the donut shops of small town California. Seeing the world through a mad third eye, the reader sees Brian's soul laid bare through his hilarious interactions with the inner, outer and underworld. A seemingly linear spiritual quest turns into a mobius strip mining of the soul, peeling the skin off a moment in time amidst a search for redemption into the comically unredeemable. The Wards Of St. Dymphna is a debut novel showcasing an original talent that will leave its readers looking eagerly forward to Geoffrey Cain's next literary project.",,1.0
TONE_FORMALITY,General Jones's office declined to say whether Ashcroft was present at Hague's meeting.,,0.8
STS,"Aspen Technology's shares dropped 74 cents, or 23 percent, to close at $2.48 on the Nasdaq.","In afternoon trading, Aspen's shares were off 89 cents or more than 27 percent at $2.33 per share.",0.44000000000000006
TONE_FORMALITY,ye deffo no doubt,,0.0
PAWS,"At the AFL meeting the next day , Beck was forced to defend Tobin ’ s actions .","At the AFL meeting the next day , Beck was forced to defend Tobin 's actions .",1.0
STS,Palestinian leadership condemn Israeli FM call to oust Abbas,Palestinian leadership backs Fatah-Hamas Doha deal,0.2
TONE_POLARITY,"this book is a complete waste of money, though not too much time, as i only read the first 60 pages when i finally dumped it. if you are not a teenager, save your money. the story is so stupid, it reminds me of reading a kid's short story. i love time travel, but there is a lot of garbage out there, and this tops the list. unbelievable characters with no depth, the cell phone works in the year 1542, and the hero is supposed to be a sex expert who's sole job is pleasing all women? gag me with a spoon. this should come with suggested reading ages.",,0.0
PAWS,"Den Dungen is a twin town of Portishead , Somerset in England .","Dungen is a twin town of Portishead , Somerset in England .",1.0
TONE_POLARITY,I bought this for the one song where Lowe and Spader are robbing the liquor store...very cool. There are a couple other good songs too.,,1.0
TONE_FORMALITY,"Sorry pal, abortion is killing a human being!",,0.2434782608695652
TONE_POLARITY,"Would not fit my new Optima HD20 projector -- as projectors get smaller the mounting holes get closer together -- this mount had four arms and the projector had three -- the mount had arms that would not get short enough to reach the three projector holes -- for larger projectors may work better, but for mine would not recommend -- returning it was very easy and the company representatives very helpful -- so if you get it and it doesn't work, the company is easy to work with --",,0.0
TONE_FORMALITY,"But it confirmed that no British bank will buy the profitable mortgage and savings book part of the Northern Rock, described as the ""good"" part of the company.",,0.6260869565217391
PAWS,"Nigel Melville is the Chief Executive Officer and President of Rugby - Operations for USA Rugby , while Les Cusworth is the Director of Rugby in Argentina .",Nigel Melville is the chief executive officer and president of rugby operations for USA Rugby while Les Cusworth is Argentina 's Director of Rugby .,1.0
TONE_POLARITY,"I think this book is a all right type of book. I know life has its struggles, but there is nothing worth running away from. I believe it was a couldn't keep the book down group, but I believe nothing is worth running away from.",,1.0
PAWS,In September the new large field was finished and all leagues expanded .,In September the new large field was extended and all leagues finished .,0.0
TONE_POLARITY,"I replaced a bilge pump that I've had for years - same type. The auto feature is fail-safe, better than float or water actuated types. Works good, lasts long time.",,1.0
STS,Syria urges refugees to return,Syria's tenuous truce takes hold,0.2
PAWS,"The Company currently manages multi-strategy funds , dedicated credit funds , including opportunistic credit funds and Institutional Credit Strategies products , real estate funds and other alternative investment vehicles .","The company is currently managing opportunistic funds , special credit funds , including multi-strategy credit funds and Institutional Credit Strategies products , real estate funds and other alternative investment vehicles .",0.0
TONE_POLARITY,"""Twelve Chairs"" is one of the greatest classics of Russian literature, the 1977 movie rendition of it (directed by Mark Zakharov) is simply an excellent movie. In comparison (and actually, even without one) this Mel Brooks film is simply pathetic. It is, actually, beyond me why Brooks would choose this poignantly satirical work for a slap-stick comedy. If this is the only version of ""12 Chairs"" that you have seen, or read, then you have no idea of what that book is all about.",,0.0
TONE_POLARITY,"This mini kettle makes your water taste like plastic. I'm not sure how the others have managed to drink from it. I've tried boiling it out a number of times, but the strong plastic scent and taste remain. That can't be good for you. Also, the cord is extremely short so expect you will need an extension unless you put it right next to the plug. Unfortunately, I will be returning this.",,0.0
STS,Extension likely for Iran nuclear talks,Oil slips below $108 ahead of Iran nuclear talks,0.27999999999999997
TONE_POLARITY,"Please refer to the previous review by J.A. Eyon entitled ""The Magic's Gone."" I couldn't agree more. All the producers had to do was go back and read the wealth of stories that Marvel Comics has created over the years. And simply pick ONE! Instead, they hire a bunch of no-talent wanna-bes and come up with a lame, unbelievably cliched, pointless work of juvenile fiction that has nothing at all to do with the concept, intent, quality and integrity of the original character the movie is (supposedly) based on!Don't you think that's ""strange""...?!",,0.0
TONE_POLARITY,"I watch TBN and heard all the glowing words from the people Matt interviewed in theater lobbies. So, I went to see it one Monday afternoon. The first part of the movie was easy to follow but as it went along it made less sense. I felt as the movie neared the end; it was like they put things in that came out of nowhere. The scenes between Tiffany and Luke were so plastic; lovers just don't behave that way! Anyway, as I walked out, I said to myself,""Is that the best you can do?""",,0.0
TONE_FORMALITY,"""We need to continue to attract outside investments, but it needs to be done in a transparent fashion,"" said independent senator Godwin Hulse.",,0.6956521739130435
STS,Four dead in Indonesia train accident,Five dead as Indonesia train collides with fuel truck,0.68
STS,David Beckham to retire at end of season,David Beckham Retires From Football,0.8800000000000001
