task_type,input_text,aux_text,label
TONE_FORMALITY,"My buddy, who was my reference verified my info.",,-0.8
TONE_FORMALITY,So buy a few test kits so you can do it again.,,-0.6
TONE_FORMALITY,"The Swedish EU presidency released a statement Thursday, denouncing the recent death penalty handed down to two Tibetans involved in the Lhasa riot and asking China to abolish the capital sentences.",,1.8
TONE_FORMALITY,This is what I use.,,-0.8
TONE_FORMALITY,This message is intended only for the addressee.,,1.2
TONE_FORMALITY,When in doubt have her vet checked.,,-0.2
TONE_FORMALITY,Dear Senator Kennedy: On behalf of the board and members of the National Parent Network on Disabilities (NPND) we are opposed to any amendments to the Individuals with Disabilities Education Act (IDEA) now or in the near future.,,1.75
TONE_FORMALITY,"The UN is still continuing its electoral support, despite this week's attacks.",,1.0
TONE_FORMALITY,"""He walks around and picks up scrap metal and takes it to junkyards to make a few pennies.""",,0.2
TONE_FORMALITY,They are also a good source of protein.,,0.0
TONE_FORMALITY,"The 1 percent decrease, the smallest since January, suggests companies anticipate a pickup in sales and don't want to deplete stockpiles much more.",,0.8
TONE_FORMALITY,As If Doing Something (AIDS) syndrome.,,-0.8
TONE_FORMALITY,"Responsible for regulatory compliance, promoted manage operational accountability, claim/litigation management, incident and information management, contract administration, program development and education for a nationally recognized medical center.",,0.75
TONE_FORMALITY,"But on this afternoon, even with the temperature in the 90s and the humidity stifling, the river was easygoing for the return journey.",,0.8
TONE_FORMALITY,"China's growing addiction: online farming games - ""A new agrarian revolution has occurred in China, but only in the virtual worlds of social games.""",,1.0
TONE_FORMALITY,"Seidman said Saturday she was thinking about ""all the things that we wanted to tell him that we can't.""",,-0.2
TONE_FORMALITY,Only the CRAFTY ever make it to this point!,,-2.0
TONE_FORMALITY,"It's a turnaround from the first Siena poll on the race in September, which had Scozzafava leading, followed by Owens and Hoffman.",,0.8
TONE_FORMALITY,"""It depends on the emerging circumstances such as the efficacy and availability of the vaccine and the spread of the virus.""",,1.0
TONE_FORMALITY,"""It is important that the government's messages on drugs are clear and as an adviser you do nothing to undermine the public understanding of them,"" Johnson told Nutt in his letter asking him to quit.",,1.6
TONE_FORMALITY,ex: Miami Dade What are your thoughts?,,-0.8
TONE_FORMALITY,"Obama said steps taken by his administration to jump-start the economy, including the stimulus package of spending and tax cuts, had helped ""blunt the worst of this recession.""",,0.8
TONE_FORMALITY,get a job and move out.,,-2.2
TONE_FORMALITY,"Nine water, isopropyl alcohol (IPA) and liquid oxygen (LOX) tanks have been delivered and installed, with five more water tanks scheduled to arrive in upcoming weeks.",,0.6
TONE_FORMALITY,Diane: I'm going home.,,-1.4
TONE_FORMALITY,"""I don't know if they were trying to create controversy. Some people try to stir up things to promote themselves because it's free publicity.""",,0.2
TONE_FORMALITY,"sure, people are inspired by all kinds of things.",,-1.6
TONE_FORMALITY,four speed or three with an overdirve.,,-1.6
TONE_FORMALITY,"But money, not campaign dynamics, was at the root of the session.",,1.2
TONE_FORMALITY,"""It's a start.""",,-1.8
TONE_FORMALITY,"But the political argument against focusing on the deficit is even stronger than he realizes - because there are very good odds that even if Obama exhibited iron fiscal discipline, voters wouldn't notice.",,1.0
TONE_FORMALITY,"Wearing a denim jumper, Bianca Isabella Lozano held her father's hand as they walked to a sport utility vehicle.",,0.0
TONE_FORMALITY,Many rap and hip - hop songs are great to snap your fingers to.,,-0.2
TONE_FORMALITY,"The charge sheet stated Corben had sexual intercourse with the woman ""and knowing that she was not consenting to the sexual intercourse, in circumstances of aggravation, to wit, deprived the liberty of the victim for a period before the commission of the offence"".",,0.4
TONE_FORMALITY,Are you really bad?,,-2.0
TONE_FORMALITY,That should have settled the matter.,,0.8
TONE_FORMALITY,"As well as meeting Clinton, Hague was scheduled to see national security adviser General Jim Jones, Senate committee on foreign relations chair John Kerry, Senator John McCain and World Bank president Robert Zoellick.",,1.6
TONE_FORMALITY,"of, pertaining to, or characteristic of islanders.",,-0.8
TONE_FORMALITY,Surpluses from the Welfare reform on Wages should also be utilize to provide Supportive Living services so that individuals with disabilities can live in their own homes.,,2.0
TONE_FORMALITY,"The little girl told the Daily News, ""My stomach was hurting, and I was itching,"" and was taken to the hospital from her school, PS 335 in Brooklyn.",,0.2
TONE_FORMALITY,"Make him a candlight dinner, dress in something sexy and say Merry Christmas.",,-1.2
TONE_FORMALITY,just ask him straight to the face what he needs.,,-1.75
TONE_FORMALITY,"""If terrorists and militants from Pakistan try to carry out any attack in India, they will not only be defeated but will be retaliated very strongly,"" he said in his speech in Tamil.",,1.6
TONE_FORMALITY,You should contact a good physician specialising in general medicine.,,1.0
TONE_FORMALITY,"Karen Derr, a real estate broker aiming for at-large position 1, has a ""passion for Houston neighborhoods.""",,0.8
TONE_FORMALITY,I recently split with my husband after 13yrs.,,0.0
TONE_FORMALITY,"In 1956, based on Qian's position paper on the country's defense and aviation industry, the central government set up an aviation industry committee, which later became the leading organization for China's missile and aviation programs.",,1.2
TONE_FORMALITY,"(Her best and most frequent advice: ""Load up on crackers and junk food. Crackers for when you're sea sick and junk food for when you get the munchies at night and the mess deck is closed."")",,-0.6
TONE_FORMALITY,I wonder what has the judge decided to do about it?,,-0.6
TONE_FORMALITY,Readings greater than 50 signal expansion.,,-0.8
TONE_FORMALITY,That's what it's all about - filmmakers like you is what it's all about.,,-1.25
TONE_FORMALITY,Jones led the Eagles with 62 rushing yards.,,1.2
TONE_FORMALITY,My advice: Grow up.,,-1.4
TONE_FORMALITY,"For more than two decades after, the house on Ridge Avenue remained empty.",,2.0
TONE_FORMALITY,"In the opening speech, Mr Mubarak laid out plans for much-needed improvements to healthcare, education and transport.",,2.2
TONE_FORMALITY,Keep your mouth shut.,,-2.4
TONE_FORMALITY,because it's too hard to deal with.,,-1.6
TONE_FORMALITY,Chilies is just gross.,,-2.8
TONE_FORMALITY,The DCPW has rigged the beams above to fall if they're lipped on.,,-0.4
TONE_FORMALITY,Just a list of creatures Chuck Norris has allowed to live.,,-0.8
TONE_FORMALITY,The world's primary international agreement on combating climate change is the Kyoto Protocol.,,2.2
TONE_FORMALITY,"First, if you have above 75k miles then use 10w40 high milage oil.",,-0.4
TONE_FORMALITY,Democrats this week also received a personal letter from the president.,,1.2
TONE_FORMALITY,Repeat.,,-1.2
TONE_FORMALITY,"Clinton discussed tax disparity and foreign aid and said taxpayers and Congress ""want to help those who help themselves.""",,1.2
TONE_FORMALITY,"Unetra Buckner, 29, said she ultimately chose Brown after two visits to her home by his campaign workers, as well as several phone calls about the councilman's efforts to fight a school bond referendum widely opposed in the African-American community.",,-0.6
TONE_FORMALITY,All Idiots Die for Sex!!,,-1.0
TONE_FORMALITY,"Just ignore him, forget his words and keep going!",,-1.5
TONE_FORMALITY,Newsom has never been one to ask people for money.,,-0.4
TONE_FORMALITY,"Your suggestion to call Colleen about getting with the Governor has been done numerous times - as well as personal visits, e - mails, and visits by Bonnie Basham.",,1.4
TONE_FORMALITY,I respect your views on this issue and appreciate you sharing them with me.,,1.4
TONE_FORMALITY,Some people have no standards of proof and will believe anything.,,-0.4
TONE_FORMALITY,Linus Yale invents the Yale lock or cylinder lock.,,1.6
TONE_FORMALITY,Then you start adding dominoes based on the one played.,,-0.4
TONE_FORMALITY,Here are best hair styles with photos.,,-0.8
TONE_FORMALITY,They were animals I tell you!,,-1.0
TONE_FORMALITY,A suspected serial killer has been arrested in America after six bodes were discovered hidden in and around his house.,,1.8
TONE_FORMALITY,"the comment ""we agree to disagree"" seems to apply in this case.",,0.2
TONE_FORMALITY,"When I found that shirt, I knew I had to have it!",,-1.2
TONE_FORMALITY,"As always, Frost's exact phrasing is significant.",,1.8
TONE_FORMALITY,"""To cast it as a friend and interim appointee succeeding Senator Kennedy,"" he said, pausing.",,0.8
TONE_FORMALITY,Many have advanced degrees along with years of professional office experience.,,1.8
TONE_FORMALITY,We need to get one or several researchers to look at the F schools and Bibbs and Dixon.,,-0.4
TONE_FORMALITY,This war is an example.,,0.0
TONE_FORMALITY,"The assignment initially went to the center in Indiana but when not enough people volunteered, the supervisors there decided to open up the assignment to reservists around the country.",,0.4
TONE_FORMALITY,# Fear is not the only emotion Chuck Norris can smell.,,-0.6
TONE_FORMALITY,Nor do you need to hire one.,,-1.2
TONE_FORMALITY,Norton does maintain an account for the concerned security package you bought.,,2.0
TONE_FORMALITY,Use www. Limewire.com just download the software and its the best out there.,,-0.8
TONE_FORMALITY,The reaction from feminist women when told to quit whining?,,-1.2
TONE_FORMALITY,so now its like starting all over again.,,-2.75
TONE_FORMALITY,"We have a friend who is a fellow advocate, who has donated for the short term, a place for us to begin business.",,1.6
TONE_FORMALITY,She hoped that lessons would be learned from Nutt's forced resignation.,,0.6
TONE_FORMALITY,"There was also the file of Heinrich Fink, a theology professor who was exposed as the spy ""Heiner"" who regularly informed on students and colleagues.",,0.4
TONE_FORMALITY,People know their jobs.,,-0.6
TONE_FORMALITY,If it's psychological then therapy will fix it easy.,,-0.2
TONE_FORMALITY,mix all but lemon and cilantro.,,0.6
TONE_FORMALITY,Low risk 2.,,-0.75
TONE_FORMALITY,The Obama administration imposed U.S. travel restrictions on members of Guinea's military leadership and key supporters earlier this week.,,1.8
TONE_FORMALITY,If it is real bad you should go to the ER.,,-1.0
TONE_FORMALITY,"As Middle East peace envoy, he has championed regeneration projects, such as the creation of an industrial park to provide jobs for 15,000 Palestinians in Jenin in the West Bank.",,2.0
TONE_FORMALITY,"Thanks to Pete Sessions NOT Doug Hoffman, there is new inspiration for a third party movement to challenge the GOP - a movement that will only help the Democrats.",,0.0
TONE_FORMALITY,You guys are kind of young.,,-1.0
TONE_FORMALITY,Republican Dierdre Scozzafava has suspended her campaign for the New York House and is encouraging supporters to embrace Conservative Party nominee Doug Hoffman.,,1.6
TONE_FORMALITY,"I recognize that Hardee County, more than most other Florida counties, must bear the burden imposed on your land resources from the extensive mining of phosphate in the county.",,2.2
TONE_FORMALITY,Pleco will attack sleeping gf and suck the scales right off.,,-2.0
TONE_FORMALITY,"person (I did this...), 3rd.",,-1.8
